NU_INSCRICAO,IN_TREINEIRO
ae3565f4d5d4da853f1dba563bea105230d1a0c9,0
98793edc3c3378945521ddc105b1c4753ebbea02,0
7a2d5d03a75c147971e4ba4a801b8030d149480a,1
9db75e5512f419ee366e8e184c619bccffb2a017,1
94ee5c440ffe9fced93b7bbbe27f99cb5370e53d,0
072bc61be2d40268002794a0ef49f8d104701a73,0
1c554a69d9361a6d7fec89384c921fe001eae4be,0
a9857b2308fc80076f57f13ffae3cf1d98fabdce,0
f1cf1659e30250a733919e29ef6638e1e7975dcb,0
62f2501b6bc2fb9cdda548d494c635bace22cdc4,0
f24e6142f11b8795a255fb863a780d0d551b475c,0
fad8cdcc11749a89fd2119a00696377653fb7951,0
22fb9da71da17aeb170430d02755b6280218e86d,0
4c7e44f8ab19759bbce8866f61dcd0490cfbbc2a,0
f245b4dfe2b0a22a0976e5194bd8e0fe8ed487e6,1
17e1f912ac469db936fe156cbfd7da4d827c08e1,0
d517fb86866bf90dbbd4a8a13f3c1a099aa47805,1
11dce9f521082a61e86af13f91ffa3221fdd8864,0
db580290459c1da6d961be82321b9f8f2f48777f,0
b860ad93d302c8147c08de4c2077f9fae8d9f6bc,0
8e1ff3de98d53a89efe3bbf37bc1aceb4d43b115,1
2959fdd18125ba593fb8c953073dc0f47b347433,0
35f6e6b41ea9a8b5bf91ad4eb5750d68e9565f0f,0
a4263ffa3c1c0545f830df33000abc8e06b3a9e2,0
951c6c8593825f4d51205f57dd75475124b84ee3,0
5965b1945d6afff51376f69a98e29016b4b5e2e7,0
2554a29cd26bd8b609ef82282df41e6eb5d50035,0
f97896642cbc262d6f51748bfec7a5c31393496d,0
1682af141457c42dfe210a6fe3ff5d2878530729,0
2c935250cbe65e08e18e2301a0afd28b9794e7c7,0
1e861ffcba1377b7937ecbcc24423a5f42502111,1
b54bcecb8f44c69ce1d1efabddab8a923f4e6cb3,0
64b1572d10fe47c00c6f9b89f5f96e0e42aec657,0
0a5fe19a77621d47688584fc5bd74d6411fdc41e,0
54249b19f2a37b6c83cf0440e3bd0e715370ed6c,0
05c666976f8cd0a10ebd4e1d3ac509209f8d431d,0
a5422ac3830083284557088bac82a5582f63fc98,0
aab326953468d849637d8a80372c74d3bcd301d3,1
f9adc4f9e861aed518ed69f4f925cf27848dc897,0
86e699dd9b03c78a97bf274b0a2308ce673cd9b2,0
6f0c2ba5d5de211e0d1a4a4c235b0acf4411e8f3,0
b9bac5680938dc9d60c024229fbcf6c78df51d3a,0
a0888051fd8d0eecd7faf0d757e69402fd721153,0
8486b53c29853897d4465f03dbb2b4f957c5de3d,0
5eb48dc644e2bf43ae4215a990b3ebd37ea92f8b,0
911e8a696ebf07b178f3f8090f7a8e5c0a86e20d,0
aef051d0c90776bb19d0f147ca1c65907442d40b,0
1a434481a05100ebd331521310ea9d73d4625e77,0
04721858912f89c0b7eb91b72f9aec6acddf412a,1
b380869be9094f2940ec206c6e08e8031c76bc26,1
6ad2f763cd39030b6383a56887db1ee59f80db3e,0
86497d73296b021825f039b582ea7af04bf82fa5,1
8fae37b1a531b719ee87851ee06ce650cd0686ea,0
17dd08d16a0350c32367bdc841b15c41da562ec3,0
b8efde656e75dcf0a5ecd065befb0019f5aeaf3b,0
16fe441edfc328c3a07debf583a8d93f36df8932,0
9e11c5011f6b16172c7044047c1d696284d5625f,0
3bc7214494b8ede0b9e981ba839f2b1f3eca6211,0
52a507593ea83a92cf588fee9e2740aab8e8b46e,0
693d21f79600ed859d2beda5941c12ac8bc81d03,0
3f3381dd51fd1a2ad0a6ead1f61ac963fdfec547,0
71f3ff6e63e7090143dd021f00f02e214a065ec8,0
4586987e6b75d60b77819be06cbefe74849b6d6b,0
a13a90992d7a57bf830f5accdd9ab9c128447710,0
12b837bbe1658997f10d74ad03d682db019a900e,0
fef977587c3f8406877dd7a905cf941774bdde75,0
46f3c83facb4621b88a67a5977453a276972f9c4,1
2280e22b236a41e90777a68d5b8f0945904e4835,0
a60c1a7aaba4a254eb13535bf4c3697cfe21f78e,0
187639657065127b48bb48663c01886dfd692705,0
f6cc4f6c08f32201641c439878292dcebf19bdae,0
0be2111805f132092426f2a044fc99ee56ba4497,0
213ced387e2ba81ac6d0d714731f6cb56c673a3f,0
8ef434fc4f003fff7839f34470ac5fd7314fcb9f,0
cdf50a0e7c5f64f808bba4ee953bfa269c723749,0
24fcba57e85388aeaeea1aa801722a2b8bc823d0,1
1a0a08497cbdf1f0141d0216becc02e36a78988d,0
121b83d7c1862773eb21035979bbbe124ad68a30,0
ec5e8884b8dc446c850dff7b11313a12be5569d3,0
11674e80f9a87206ee3167d811725515068c4d8a,0
8764064372f9c40b1b88849476140c978185417a,1
4ec75c829ad915b216878d901dfd7046b751a3d0,1
0317cdf4d6b41fffbe154bbe5c9354f670a88c84,0
9cd5f0bbca3060e682b4f7b561c628e7eb0003d8,0
22e5ea0e5a160215975f9166a6e83468528b9d68,0
2ba65ccedf922e3905019c369c324fc7180d1551,0
7b532f48741c06db30f9ed38ef23d32a68b90738,0
8c717ae42f26f43e2d961188216422cf539924e0,0
ec9fd73a7eb48894739073b39829e7f673de8645,0
3d70e3b692abefba2d39aa075f9b8ed645a12b03,0
d35a2c5b95e9c2e58fef2f36a671b6aa918b4dd1,0
331eadd4ff0adf073d6848eb789be36150728b07,0
19501ab10775557c2c37bb4523ffb8e38fb08a6a,1
48c2f2345bfdb61fb05af25f295a24a1a226a5cc,0
c0d1e3ce93173378d09440d8a5c24e905edf2a6c,0
027850ae3907c9f3e2f45e87b616bfd9a8501f48,0
a9c0fa66f46e121763c05ea5f1e0303bd435d098,0
c10c0af1d7908b337dc625c4ed6fcd0085cb2f15,0
d714a14fad124465d032bfe651023f82538917b6,0
e537aa82ac30b09b563725a4d56d9b21bfe80e5c,0
64a9aa66de06fc08e9c91076c08bd30ae91c0d77,1
c4e13812703465a4effc4383d1eadce30881ee9c,0
9a6fe4b83851bd709140baec130df15fbfe1604c,0
5ba6a88d43309b1eb83467a0ff551fadae0461cd,0
4d9611835995a29ba41187be5aa4aee6c109c501,0
d3e8368a28f5a04bcc6d1db91c5c88d8dfb38792,0
f82fc86b2250167b5554df4feb6adc95ce8e8c8b,0
b0cbe33bf0274aefb009c28c89659614f671daa8,0
2fe60793b6978e70e6fd324fa8fd19765891ed1b,0
773404a56a4ce632c829f615b13c6528cf7b42e0,0
cdf904f07cea2c7d00e150893edb11ef6281cc3d,0
34620c02c1b85bf2a5336b540eb222d5fc6cd6e1,1
6ee8c548e01ff6d3005eb75a640e425e1eb087c6,0
33115f4a0ba998cef904fc40bde28fa239f9507d,0
5302688a421d72309593c3bbd77135bcfb9e0893,0
a7a50ec68dc5c062ce7b3ea338c1ee5ff040fb8d,1
02ef9c41effc83cace5f19015091d04db3ede5ed,0
77787f6879733480f8f83177de4c6c0b1abf38a7,0
f71be75d7860e6d72084049b17abed93e1430d47,0
8a932ccc1f1022102f52dc0f27468267004c8d06,0
5f4b906c173cbe3e922b6437ba1ea6104e16ad20,1
28986747145021fe4eec078d1cc47e75de8f8e30,0
66fba24a6b57568164e05987e4c7da557ebbfffe,1
a24bd26b24db1e91c05ec922ec759ae1d9c1c867,0
b702b6daf42bac2afab44002767a0f7cdbcbbbbb,0
0d91d6ec12a05e520c84bd402d24cf8fb6467c6e,1
27215e75b1905b66174083893c331137178e209c,0
89a8f0a410d55a2093ca0551909dbfaf042ab7df,0
c1d6fea2cffeac074bf434a4b39322e4ac47cfda,0
1da4e1a2caf4585bd686e2130ba20bcc6867bc45,0
c93d979f8a39af8ba085cc67ebb133a7234e10e9,0
22e9789797791977da081ded2fd8ea9753ab79c7,0
18d29afbd47fbab3b72d7305aaa0008069875c6b,0
292304674238688a663b96e79a064d62247fa518,0
7fc28faa0ffc597a811e8fa36486650a17bdfc6f,0
b01b128d14ad80e72fa417ccf570b147d878cbbd,0
30947606e8e4bcb382f70b7919583b452dde1a4f,0
898456e0ffb23c4228b5a1150bb53853bbfa71de,0
aaea3f81ecfbc3134aadb0d5669bd0ab7a9657a2,0
cbedf74a9d87ecad1d4224866195ec3c3ee29275,0
f445a9250e3a6d5f0fa121dfd70b59c74bc62146,0
ea91f3ae24a470e6592e2f870e5bbbf782575c50,0
1459092a663dad0b119b685de300355e42eab9c1,0
cd6729aae726736fa6bb1e7f0c593395d70526fe,0
0eddac164a6d9e8860453f36901c6ddf4c2eb186,1
081649839596eaca7a799aac7a9fa1796c382121,0
d5f8cb4b577da0404f78c95600745517b0778903,0
5f42f410c9de6d62b305bb5c180ded6701070c84,0
efe4a7294a16ba0a08d1f98835d1cb86b9a6c7a6,0
b29aa2a92e3e015c103a0861c1cdcc8dc23ac685,0
a02b21fddf7bb01ea1529fc08bce0aeefc8fcf72,0
28b83c88b60401116209250ea50d34b9805c2e46,0
7366907fb391a1546a4e43a484d20597be9bc02c,0
6b75493131c94f7f70a16b15e774b149c2d49a57,0
9c23cf822e4b12fa8afc7b6cdbd529963dd60a72,1
02bbe4c228c9a39b6e52134ba5bcc14fb33970d3,0
8d99bf07f8228f2ea302f439319260bff8f02c38,0
ce5aa258c55226830c8e2edaeb7f8687b7d94ddf,0
5300a89964ebc1ab4db27682c89d7786eae3d817,1
15a2f7e4f79e4fbeaa2af13d8ccbce4c32a38349,0
318e18f49a3d1048e7d2d9ec2a3d04c80b22f6b7,0
89e6cca0ea56a412dc5e365faae47e8f750c3d87,0
5bdbc21f1ffa91b40d7d256cedf84e0926837624,0
6d2ed665857685e2f87e6b470366d6533f224656,0
53a2a1b8b0c8ab6b91518389b3258e32433ab360,1
f7cee9d4907069829a81de30471cf73fd9792d94,0
76a252b2229cf260dba12cebfac9dde61f9f9eab,0
b8b8fe3dd779a551f710375ea17d66b1a62dfd22,1
905d895c55f5b468898faedc7273cfe193027b16,0
2669c64dc78d2ead9ce040670b5a382c75aa8392,0
bdb86424365146d90fd67a7f21c8c7ea915964b9,1
91a4b58c990da4cf35cf2170b1173a7c5eb9d797,0
fa62a26958fb3f6f910109965d23abbe1117eb2c,0
e20210b42e86f694946f7d66979f27c1afe40ec2,0
6136e644a7ace81d52ee8bc1a5a248e8c614fc6c,0
e0e6a81b19c74a9a995cf91e5ec78f377b1530ae,0
39aaf7f9cd53718daefd28ee91b954b099f2390d,0
7c88a99ad16edf632d300aa8ca5e981a793d19a9,0
58d9e88a96932d599008e2526b61938308fa91a1,0
2f7818619adc9eebd56741a0c2e27918aa8e3de9,0
e61142b0f4e9cb0653f68cfaf2cf9551948b0810,1
3926803c21aceb963aeffb26c80032b582a25546,0
5b636f456f72983b906eabb958636953c44c4758,0
4f8af684f8c38dbde55cc60ba52234e4d4ec8c7b,0
fe031365f4d73f40c3858f9e20742df3db8d0dbb,0
4714bd6103a7dedb776610a4186e16e1b93fbb93,0
b59e70db3ba4788f79d77fedca1a82fbe7c9e114,0
06f58f2e5fe502e2c4712e6ced05db4d114a5546,0
bd0e115029f3f22526337bf9687985db8c9e43e8,1
39e8888d301c2e8e7bff4e93c968f0f181b142af,1
b430771d761102df0e7eb49a393e5d839bfd490b,1
c7977d7ba5d4e7ac66e9d3eaa6ac1f76d88932a8,0
b813b587786d498dccd1ed3f78df703f1835186c,0
001c99a449ac072f13c5783b8e7cc2df994aa9c5,1
446638344b0a038c4eb90547b13b736530b49a97,0
3b4b5258e3d42b2c871fceb4b8d1402463d95a7b,0
96eeab68e0a3d38d58b128cc8459177421113eb2,0
939f0362fa9a5342ef457f64d9a20add057af940,0
2660df92f30a496881db518242c623bce6a3e2f5,0
28cb20eca2c332aa0c7975dee47c33856ed60131,1
b7d1455e3c4bbc0df926ba3d27b5df3c4077d927,0
f529dc2a3a1fc1fc72f9be674ed47362fa0017b8,0
1a495ae09acb0daae9257096cd3134c1d41f1994,0
49a960069a53b41b929c29d3755efec49661bba3,1
978ce383acdea9e2d27f52b34e0b97bebbf56583,0
e961f93ca04ef5190e7e2646e268b598536db504,0
ad80c725195bf5a88b532f472e1ae9feb642aefd,0
f31f8facf871409e3c2abee293bffdd3e98ca510,0
9c767532c82d5f5b1b08774da0cc9de6c18f78e5,0
4b2c2c64a4629e9f3f811ca7a07eb44c3e377e22,1
6e7cb862adb83c9da498bb092323fbf28293a312,1
fd56824a84c87f9acf5732a57de2e3a1cf26be6d,0
5edd21d3e97caac6857a954b9c69d26f690fe811,0
0d9680147ad6211402a84d350d947a69145f59a9,0
b6ae566f7a4ce0063d68d93c84fbfb8fd9864d03,0
b40797ae6a7a9c20353f74aa50f6df11d0530025,0
54f90f34f027d3da9d385945da33567c6493a544,0
b840ae056fec597a253ce8673a2a349ef0e230f8,0
4af888bdb96338b742631f2317020c99c0a76e97,0
219b111ccc54d44a9f30b8e17f3d729e0cdedabc,0
7b0cadcb14401928384aa584990f02e8493c14e2,1
03a7c1da3476ecb7ab1e18652d1533d74ec6c6c7,0
5c36125e3d964668210b937bf54a5120489ee15c,1
d95e338622b8c6f250a0d24661d94fcffc454ca8,0
580138d009430ff1144ffabcac4d25b27d6b7139,0
566444737fb6eac753387458af118d9529166da2,0
5dac395881bba5061df8a8a8f2176ab52a728e28,1
ba707822ba3c98b3343863f843fa1de33d859d8d,0
1d816cf8832e2caba7be349a4d872a7d4bbaaf02,0
abce1d0e41f103016561a306fe70b82dba0dd5e7,1
b1a59a54a508915430903c9a17910ac1b58a80bb,0
adab45351b1ed1ff7770436c92d8c1e6402904a2,0
d38a375247adc1b97a166b68050917f46ad626e4,0
3e2e6c573529865a55b3b51ffd18c9f700b3b08f,0
b44c584fe8bf48b995822cec30a48be6a0903026,0
40a0b8c99025f93e3be2b653ee1aa4fdf6d2cfb7,0
105c89edc0e1bdd81789180f7e32f2b417b47535,0
2333014c6d03ae5a6d1c6d5cf11b3b8b59174516,0
7b8bccbf9e6de35d787df3638b9b4f50611a29cd,0
2a010e52e6b326a3b5f0f63f0904bd7568771ae5,0
1f9e09e8279d271ba98e4decb2b2d587a59c2c41,0
5d0bc1baa9f62fcf6d5c8ae2c535237a882c910f,0
b6a795f314b7757e620a32b8c1c4392b6b1fc5ec,1
3697e131c0968167b508c1b10783b84726fb15f9,0
69e90c90e2370f2e197b256cfa738028ad364b5f,0
4d385ea79641c4ba6bb2cb87593825152edae9f9,0
156aa3d5ac3da557659c13bda49ff4945877c5bf,0
1ca94a52df0d5119da2bbd0007068e6f79185451,0
3596ec257038ef0eb73c725e31c49aff9c3b8600,0
55adaccc935f97eb208e2a569afd12ece2994fd9,0
0b8b9597bc6f6ae4d68d30be13b45295c96598ff,0
52d161ed7a1a6d7eb5b480ed4d1e4df33e4e1687,0
127e4c1957e1159011808b7ef0c34982e635b92a,0
e20fb3d04c457291198cc463a874cf1969179396,0
1e6fdfd613116da089ca2265270a58c467685fb5,1
e616869685d3cc1580da19f6acbb9daf9c3663d3,0
3e371d458b6d45bf1e06a43242407f114a58cfa6,0
ebc921e49e38d56435079559f140c6e7566d9000,1
cc343de6ac3832447e2e2aa349f23e8ee28c1205,0
11a7a98c6697987588a5065014261d484c7f6079,0
c1ce59bd7b4fe0a4a3671ff7944155e862109216,0
30499b053107dfe3ab5822ea526e24549718a91b,0
d4972427444e844af852f4e03912da44c7ac67a0,0
ebd4740b845cdf14522f74c431c1e8f9140dbbc5,0
6add2c5927a2fd4f3cda55d7cc53b52c8392b3b5,0
63817457a7a19491e584d5cace364c933273cacf,0
7dfe31fa24f3ef403df3f47f8a7169b951a51116,0
c0d8130b67c93b3885fbf0c3596f6d2d467e2ed0,1
b169fa19d88841ce82c072f2abfca328f05d0807,1
1afb08479770ef841b514251a59b3d39c68374dd,0
e565194f05d9afad47d9ca98705aefd102b9b185,0
5cd6f6a97a660142c59f71c0960ab06e6ae39ed0,0
7ed6e8407e3d27c01b55e9816b30764a7e004a3e,0
fae2e9a6a6b6f184a566e9c0a852b60fb1ac7dc6,0
2cd779298f186fc435270697d4a4543f9a4f20bf,1
181487df8da2ea98952ebfc129dd71c6ad55807e,0
aaedbbd65efa7333a53ba2d599d228983423f968,0
dbf56d499670278cc65532d5ace391d7b08cf4e5,0
3a088f0a1549db82454bd0ae3a8388e67c0388a9,0
9b31ce279c9ce2cef04bcde2095d5a02b01a9037,0
09867970addca2da3754c7606b7b27a6f0e55fc9,1
2eec6450855191eadabad176089af49b84fdd46f,0
1693be0a32a684eed0e1d0a96b3ebec5c1cbabfc,1
27928ef42dcdeb9290b1ace3f509e0d7a06c8ac1,0
a4eb9eac3cc6420249728f65effa590af5cda234,0
2707ef7755c5ef0bcddc6f920e1b0c0b160d1fc5,1
7608559a3cb3fe84df211023f5b8c8bb485add54,0
a074eba50a40dc161b9895372017ba2d16014af1,0
cb3640e4525d09b5f9d27ab14d89848bb9b2273f,0
1c541b59e855975f6e0f1675868a550c72e7aecc,0
e3424d6624c11bec614e087793b70fb2fa7c1db1,1
d03da28ce2da8cefce9020e187aeca5cb3f70b7a,0
0ca69fbc1f5130ed93b5d2d8f24fb92e8663d55a,0
39a79853539a22cf2dd28ff0f280b10da25b66e4,0
adfea5d4508f72a3f94febb2f92a6b3762b9fd38,0
a91f13b4a6fa8e7d44966858420ee7b54218d5b9,0
ed5a670b7dbe41fd3d235b029c3407f073875868,0
79fc1243f47a2204851fbaf3bca2b2cee2ceac76,0
b5f0b44daaa14dd29f24ea88984eb963fb093c2e,0
a88e81e2cd0d9ed99abc647ad2f08b04fed13d8d,0
4c785d26880daaa43185bbdac35f282dfed88d1e,0
2a8fb63b7d96266462cfab1be948e82af06b2105,0
03e0992c7258749bcc8c10b8fd2d3159a66fb446,0
90da9e4f694f9b51ce373812a80fd035d1aeeb8a,0
f328ece534b4289864e2f41c27b27bd5130c4255,1
fa6f70c9dcbf701da268b4f69cacb7fb69fd04d1,1
50db805aa5066a1821bbb33e8499327e93f53f96,0
2a749bf220831e1dd6fa3207d2eee20530e61b28,0
3e7ee18cfb5d2d3476e7cdf1643604f3e51a9eec,0
e30c0974f581be4a8039e7b6db2f854a42265ef5,0
2e5930f19164cc3bbd553143e2aa08741623eee6,0
14d9534bd316b9e2e951261de24f60a30d62a081,0
86a5931af10ddaca8617b265d53340a25c0c7f93,0
07bb7090354bbbef36967e6654ca57cd5e9cb99c,0
484b5993405d11d8bdb7f60dc58b6fa785a4f896,1
8021f9cb89aee5ebee12144e97054b69bc5ace77,0
e172744ba0566cff1258c29f53ce5b6a016ea607,0
7a8a84898cff9eedacbbd58c55766a83c646c160,0
1b55ddcd8528358e62c162316b24b37c1e7bd871,0
c350ac342cb033ef7fee1213c2dac9ad34713db0,0
a5a87020591aadc9f06d0dc42a7d3ac8053025f6,0
5ad60ea92675f1e9205041144dc1a6718b761ed4,0
c3c3492f0827092cee4a671b7de1f33d53689d11,0
aeea118e5547a45d9c7e529c4b5acdb925722fb2,0
e0b7a60cf1950ca82d3f1e4210eac626336190ca,0
78a43f6113d8ff3ad3def0da395650febe794a4e,0
57bd450d6c9fc9660ea74dcb7f829e7a7960017c,0
fe492fc62b624bf9407ea66a472a349e51af11ee,0
698770e69c16f274ae2ad51baa20c72ae3daa7bd,0
49fadda88d6bd4578de62d12cc8e38a49d36d6e8,0
708c66b43a4e84af7d604c8acadb2753397cf955,0
1dfe15fcbb9a9d7a2d6c952d6ca4a953ebd60ff7,0
e76a37f7eecad2b031af27d2655191059f800ded,1
70c619e2100f00a06191c5a233a444bf5bdff2e6,0
fbb2a1e716fc5308c5675f76b92d8b349f9d4bf3,0
2695b093c46a8c6b24b39d0560da33b1c97edeb3,0
a054fd9a13dd4b9c29614e03841d9f451399216e,0
16deb5dc5d67a81333dc80ec675a827c53492f89,0
751c3bb239f31a04ffe45dadedd081d3b123d860,0
735124f808499abc2ab8a7311b9baa8b49d3a66d,0
444bdf7d9aa7d9d7c2fc820a2991a61b2c67f01a,0
28151c272a479b814dfdaf6225dab903f6165c40,1
49fbb3ec1711a133ac039318d8d8690710ae508e,0
b5803ea1ce26cb2054d9f99dbf127f9dc0445879,0
8b5cac50e3477ad603d10e5bd0c2c814836d9dd3,0
4e249125fa47967ba3844370b6596e8f11e413e4,1
1f6fe1daf9404b5ee5f5dc5faef00bae60c6b510,0
de476049bbacd46a1257d4bf79200602bbe6cd16,0
88633ac86472b711c7b645db476039a2557bb665,1
4bfa44d967369b141b3f0f9899125f9208ff91e0,0
8e76158eb024ebe26af0dc167f7f6e21c85d1042,0
5dcbfa9e2dbb52be91ab1ceaaf97e29a37cc325e,0
8b8eaed3a437b0a8a5113138bc96d4e7c3fab31a,0
2f18c221ef5cc3152f66090ada1c1002aa6c52e3,1
e2e8d6e4a50759cfe9dade5eb4086057b6be85fb,0
ad09dd2a5ed524ed34811a91bce535eb924dd109,1
e0c88255da25b5bcec52350c3395ea7a0830e719,0
9c773dce57e6bbbad200ee50f9cb3316d54bf68f,0
393d037138fd0425cd5036627a98f1116608c1d1,0
3b7bdcd7677e354cdfafc6d2d742e137e272c59b,0
e4f9b486e04da0e6f28568f95e9c44467e710d68,0
1484667764bc76ba7b038c3d490d66080e00eef7,0
e306e2a81504699eeff3186ecf0c9fca9289c4ed,0
1d0fe6b9123fa591ce6da2af84d29f45bee15669,0
7ea68adaf1bd083ac52925dfb357bb446d950677,0
b4a614ac84c296e992e66d8de31a7f79eb84c403,0
7e12bf9dfeeb54a1a3346d2bc98c83d5cd4ab1ca,0
6ca47a33f99f229310964d60989563d67c15ec92,0
ff73208a0a0baf49e13dc275173f71a09bb3f91d,0
5786ea3e14d02618c192687db54667ac32118c73,0
c98ce22deb24990525471714d3f314a523e4b517,0
7bd344a08a72c63dd4be1331c5a38d1a29999ef4,0
f40993614694d6e83fa6d505cc1b00534d1acfb3,1
1fea2229b40ab7dc44ad56d4213ddb3de4bec7d5,0
05cbce6db9ca080e927343875bb56e5c0aa1fbb1,0
e5a566eee97bbeedccc64ed8e7ee37baa9ae6337,0
08b5ba389c30c94d214db18cb15a9175acdc4a00,0
f69741f214f3356c0556d0546862123be153b714,0
17067937783ebd96535511d0ebe5eb07d307f1f4,0
d223f2a4ec8e1591e23c6d9b6ac8719c786e8776,0
779cb4dae4404418c8e3626692ab7a07ab752364,0
aa96d1f4196bcf6cf67848ec9c3e4a28c071cfe3,0
77193e45e39f3191c79f1db3de8ff1282366beb6,0
48de44e2557901af861e503a370016bf5583eda3,0
5e99a211f53abb58203fd88fea47b8ca11a1dd41,0
15d1dc729eefa168415e0908aad14587dcbbf427,0
28c95f84fc3271995d59adcec6a5a3b218f6a759,0
afcb4d523f771007bb1fbc1d42d76818fde58afc,0
db4dd61e3e8452dde6ab2c4df22ea4f28c616056,0
057202b48049026690bffc483851e9b07efe7838,1
91398eadde34e389735ceacc7cad792b8a6faf72,1
2fb023085c3f77be74c83414ec4d30c12440cbe6,0
e5d624a5a55a60d51d850b06b843b819018965bb,1
430c5688c6163d551341fb7461f2f43c82e76a41,1
ffdaba4911beac4ba27afa3ed582028faba0cf9f,0
a129f5178bc4d006c62c77a98e1f8799479c4b01,0
2baa19adda23f349d3eda4eda36a99538ed925ae,0
3d1f5108766f2dfbe3fcb2af0793c0a1616cab24,0
cb7f61a821eafe55baff0c3ea743c0917fa1c48d,1
74cd30b4e70e395c8ea2b7d1896e4a084013a5c0,0
3fc41842c30b26d6d58d5bef5b2da2ef4ba63bda,1
591d48360cdee475e796eef845cdab855ecd2fa4,0
f7ba0db9741ea76c76e094695def01a17cafc687,0
cb55241c298288ec8428896980fd92d328b385a0,0
004c75efb64c27a7e52f8a477f06fae01772c051,1
e6b8da5c986955622b4ffbdfa3a3677759da544b,0
977e11030f2f76d69047cec13ce748e938881df1,0
24e1d9de0c2af60082c68fb1d3e920e910944e5d,1
25a1a846b4f7746de2c8af80c08a34d96fa3ad19,0
a3754ee140aaeff6a7f29f27ead573b6e33fb414,0
7244381abde0527999dc1c5793adf1804f78f698,0
f4aa3d08fe02b36db8e7a993163078a58adb6d80,0
fda3658ae0e0e572fb3532bf4126c4c7e19cc6fd,0
0337ee92bfde1b5f696c5d220a05dd60b492b62c,0
e0c2a23ee82bbcaca8c4f58d4cd0acd98863e3fc,1
605207bf100fa11e8d686d5c352c1350224a51da,0
f530cb65caa4791c1cd7ba3e5a5ca06ca58a2667,0
81510d0df5bf1d1370942e6693ced2daff909bce,0
3334487ada01dfb23bf775ae0abd2cae1094b347,0
bf45ceb030468c1d6c8624e8ba0805cf76be8be6,0
f0f870faab182ce9c9a5241ae1c0301734c961c2,0
38a3628a239be641f37f6ff130688358cd004235,0
cba5a14a6488ffbb96b453960e0e40a62a1d239e,0
f2fd937337525c1c0ed5534aadd130574ceda1a0,0
447611ea16dae26c929fb61fd5214f90d7b2dc48,0
a9aaf6fa3d9a386d983b48d0c5ea0163108ff82c,0
211b259cf863d0afe84da48a517351931e0eb0c4,0
e0b24d7969f16896ec99de3c305e1103a6760c46,0
ee18123fec7e3ee9c7b567929a5ea942953c03b9,0
8e3b1572d59f134653b9c3c3956695d644a46128,0
178d99e19ff448aad0c185293782d36799cc9202,0
379f1ac7fbc7a2554598276559aed5c0d1efa50b,0
3017cf7d7c193e3212324defd83b26237e2769c6,0
274bc07047fca7f693f59b66afd5bfd0cbf452a6,1
9c76d983111462a047f98aca0e610b0627d57dde,0
ce2717751d6c6e41c0b7935e554b8bf8b3f69003,0
be72adc156a9b9bb2fe10f92d399b9e659382e78,1
106d753f9cacd916b5c55b458724fae75ee667ea,0
e7bae9a274b0416ca5dc39ef8fec6c29c1e94916,0
29c9d5449b73804da54828cbf8b984dfc5b8436a,0
55c724d7b31e1f918dd121c75aff4d2f7edbc5ea,1
156e8b9d7f6093b2e0c314a8f39bfa021568f8ea,1
2ea0737dc9ba4a882ef9400474ffcdaf1e5b9cf1,0
fd93cce8497e2f10f77ff87da37edf0c74f9a64a,0
9f1ef9fb357c3ce7d567643d489188ec164ce5a3,0
262cb04d50451e0e8b1074cf7053222338e31ce4,0
4a4045072e4f277f24c2a1dfe857a66c6a690f07,0
e1d9aace4c2a0e4d1729eabfff0db34f600ea005,1
4bc2618b8a26801afe264866581d216fa2c36b42,1
577f9765f01fd070e01bbb7ad46a71db8b4dd956,0
10fe2ce7dc8215b02e3f2182cc680ae6f89914e4,0
6720b3dab8a86eb5c67a03728298461d223668b0,0
9491c9f6249693497e0e33ff227e824d2063b0b2,0
c00ac526ebaedc4762b68f630cc2d81a73359d5f,0
25f92191cf483b1ff162259c0c52841b4b13393f,0
87915532d671e9c7d875a86d341320c5bd9c9b77,0
200691f4befef4720ac5f5c31337aed02829a67c,0
ebda024386e9dd8919ff8f08b34440736fd578d7,1
c2dab661975bc6aa17d6aae4cf216374e2ed6d60,0
8377117dcfd46a11255408378314f0b479827443,0
74d01c695f6a4ab87b3ab75595142cb684838ef7,0
87c405bc8cb419e9eb3231e0f83ef953d396f033,1
92ce77203963367b7428cfa04626713000f6ca58,0
55e1c74ab7e8f3fee0e18de460720ab525646e74,1
4ccb883fd1ef5f63706a99fcb421e9a207ebe07e,0
54b185191ccf528bd16bf1c0a7e2bf5e6bfa1695,1
c840f0ddb4acc117ab6cdffae22a68eecd8eff6c,0
80bd2a07ccf7b8b1cda90cb7e05d82189ccf0809,0
f5aeaf89891754434da304ef4e059bdfb48423a5,0
6d64e29a49a81a14af88e4356f72deff5c801d3c,0
853fac92657435f7a7f5b75938d0b45e948860be,0
9778923582b58ee8994eff96483343fab98a4217,0
888f9e99fcbe3992dff1fae2231d436b3472ad2d,0
731a95d5bac32d4c545c0dbc0d9f70cf8545f231,0
698df2296a31b342c19da36754738545c353273a,0
e68c8f7dd3b9ba1a0741ece67a085430b571d2fc,1
d8707db9b60a1e5399eb15c2b0d7482e0cf238f6,0
8876fc156d7aed0806338800bd9aabcb107d41c6,0
68468ffbaa243e8748ebaf5c8421dd8fcd296263,0
